pock_volume	pock_volume_st	pock_asa	pock_asa_st	pock_pol_asa	pock_pol_asa_st	pock_apol_asa	pock_apol_asa_st	pock_asa22	pock_asa22_st	pock_pol_asa22	pock_pol_asa22_st	pock_apol_asa22	pock_apol_asa22_st	nb_as	nb_as_st	mean_as_ray	mean_as_ray_st	mean_as_solv_acc	mean_as_solv_acc_st	apol_as_prop	apol_as_prop_st	mean_loc_hyd_dens	mean_loc_hyb_dens_st	hydrophobicity_score	hydrophobicity_score_st	volume_score	volume_score_st	polarity_score	polarity_score_st	charge_score	charge_score_st	prop_polar_atm	prop_polar_atm_st	as_density	as_density_st	as_max_dst	as_max_dst_st	convex_hull_volume	convex_hull_volume_st	nb_abpa	nb_abpa_st	ala	ala_st	arg	arg_st	asn	asn_st	asp	asp_st	cys	cys_st	gln	gln_st	glu	glu_st	gly	gly_st	his	his_st	ile	ile_st	leu	leu_st	lys	lys_st	met	met_st	phe	phe_st	pro	pro_st	ser	ser_st	thr	thr_st	trp	trp_st	tyr	tyr_st	val	val_st	rog_pro_noh	rog_pro_noh_sd	rog_pro_bb	rog_pro_bb_sd	rog_pro_ca	rog_pro_ca_sd	rog_bs_noh	rog_bs_noh_sd	rog_bs_bb	rog_bs_bb_sd	rog_bs_ca	rog_bs_ca_sd	rmsd_pro_noh	rmsd_pro_noh_sd	rmsd_pro_bb	rmsd_pro_bb_st	rmsd_pro_ca	rmsd_pro_ca_sd	rmsd_bs_noh	rmsd_bs_noh_sd	rmsd_bs_bb	rmsd_bs_bb_sd	rmsd_bs_ca	rmsd_bs_ca_sd	b_para	b_anti	h_3-10	halpha	h_pi	turn	bend	random-coil	ip	molecular-weight	aromaticity	instability	gravy	%g	%a	%v	%l	%i	%p	%f	%m	%w				
450.358	135.112	290.928	80.249	163.955	52.531	126.974	39.936	141.923	50.59	86.795	36.146	55.128	26.296	144.213	61.587	3.876	0.115	0.469	0.052	0.2	0.117	19.821	17.174	17.277	4.999	3.525	0.324	9.195	2.179	1.676	0.905	46.498	4.567	4.443	1.082	10.815	2.537	94.115	65.793	8.155	2.654	0.001	0.032	0.337	0.475	0.001	0.032	0.704	0.591	2.629	0.83	1.228	0.538	0	0	1.655	0.548	0.924	0.267	0	0	0	0	1.119	0.626	0	0	0.984	0.129	0	0	2.939	0.268	0.86	0.348	0	0	1.083	0.906	0.533	0.525	16.864	0.052	16.212	0.064	16.224	0.063	7.257	0.105	7.779	0.099	7.436	0.101	1.546	0.102	0.993	0.091	0.945	0.093	1.253	0.145	0.666	0.102	0.669	0.117	0.0084	0.333	0.0239	0.0607	0	0.1816	0.1228	0.2696	5.293	19673.1033	0.091428571	61.10228571	-0.362857143	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.068571429	0.034285714	0.034285714	0.017142857	2.7	4.9	WLEK0693	WLEK0693
411.317	143.605	251.924	80.932	142.888	48.032	109.036	42.269	139.269	54.332	83.41	35.686	55.859	28.393	114.47	48.227	3.918	0.209	0.499	0.052	0.183	0.132	14.799	14.856	13.932	5.51	3.429	0.376	9.03	2.246	1.401	1.053	49.621	5.367	4.157	1.378	10.253	3.053	70.01	58.945	7.457	2.593	0.005	0.071	0.36	0.482	0	0	0.68	0.678	1.973	0.98	1.863	0.379	0	0	1.573	0.606	0.805	0.397	0	0	0	0	0.916	0.75	0	0	0.991	0.1	0	0	2.904	0.348	0.914	0.282	0	0	0.588	0.746	0.561	0.501	16.893	0.046	16.237	0.047	16.255	0.046	7.342	0.12	7.909	0.106	7.575	0.116	1.595	0.108	1.071	0.088	1.037	0.084	1.273	0.241	0.719	0.096	0.696	0.111	0.0085	0.3268	0.0244	0.06	0	0.1745	0.1369	0.2689	5.101	19629.112	0.085714286	57.22285714	-0.306285714	0.074285714	0.062857143	0.057142857	0.08	0.068571429	0.068571429	0.022857143	0.04	0.017142857	3.2	5.9	WLEK0694	WLEK0694
472.72	130.754	295.347	77.192	167.143	46.695	128.204	39.911	169.879	53.719	97.575	35.443	72.304	27.777	130.675	53.432	4.015	0.193	0.492	0.056	0.152	0.107	16.123	16.478	19.212	4.528	3.71	0.313	9.432	2.091	2.342	0.846	49.234	4.725	4.107	1.049	10.125	2.321	83.017	63.126	8.545	2.572	0	0	0.598	0.493	0.001	0.032	0.409	0.531	2.63	0.963	1.329	0.506	0	0	1.782	0.426	0.964	0.189	0	0	0	0	1.189	0.532	0	0	0.983	0.133	0.001	0.032	2.925	0.306	0.478	0.5	0	0	1.539	0.967	0.64	0.483	16.954	0.061	16.297	0.063	16.31	0.061	7.109	0.133	7.682	0.122	7.34	0.121	1.768	0.14	1.279	0.118	1.239	0.114	1.375	0.146	0.858	0.117	0.843	0.12	0.0085	0.3348	0.0271	0.0569	0	0.1725	0.1349	0.2653	5.293	19689.1027	0.091428571	60.18628571	-0.386285714	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.068571429	0.028571429	0.034285714	0.017142857	2.2	4.2	WLEK0695	WLEK0695
471.605	162.027	294.238	94.328	156.532	56.928	137.706	47.417	167.305	62.485	86.345	38.977	80.96	34.242	123.115	57.456	3.915	0.296	0.485	0.059	0.232	0.182	22.508	20.028	15.556	5.832	3.683	0.51	9.36	2.651	1.444	0.858	47.88	6.534	4.466	1.334	11.316	3.351	95.625	69.124	7.701	2.817	0	0	0.06	0.237	0	0	0.896	0.587	1.895	0.812	1.486	0.612	0	0	1.747	0.668	0.893	0.31	0	0	0	0	1.387	0.749	0	0	0.943	0.234	0.069	0.253	2.702	0.645	0.236	0.425	0	0	1.7	1.186	0.503	0.5	16.901	0.047	16.252	0.048	16.263	0.047	7.284	0.126	7.838	0.114	7.486	0.111	1.703	0.194	1.199	0.174	1.175	0.177	1.203	0.168	0.892	0.172	0.844	0.231	0.0082	0.3284	0.0266	0.0538	0	0.177	0.1316	0.2744	5.293	19599.9649	0.085714286	55.21485714	-0.367428571	0.074285714	0.062857143	0.057142857	0.08	0.062857143	0.068571429	0.022857143	0.034285714	0.017142857	3.6	6.4	WLEK0696	WLEK0696
436.665	130.906	283.359	80.669	165.085	48.357	118.274	45.707	138.552	53.498	81.975	34.991	56.577	31.505	148.515	51.579	3.86	0.243	0.466	0.055	0.132	0.094	13.751	14.025	16.256	5.266	3.537	0.371	9.235	2.008	2.15	0.961	50.362	5.676	4.283	1.159	11.111	3.02	90.435	69.418	9.323	2.782	0	0	0.476	0.513	0	0	0.419	0.601	2.075	1.035	1.332	0.54	0	0	2.228	0.622	0.945	0.23	0	0	0	0	1.148	0.54	0	0	0.984	0.129	0.045	0.207	2.862	0.423	0.879	0.327	0	0	1.174	0.924	0.519	0.518	16.931	0.043	16.299	0.047	16.313	0.047	7.131	0.102	7.639	0.091	7.313	0.091	1.773	0.119	1.25	0.094	1.191	0.09	1.529	0.183	0.862	0.112	0.773	0.124	0.0084	0.3341	0.0251	0.0677	0	0.1666	0.1292	0.2689	5.293	19632.9964	0.091428571	59.23942857	-0.393714286	0.074285714	0.062857143	0.057142857	0.068571429	0.062857143	0.068571429	0.034285714	0.034285714	0.017142857	3.2	5.8	WLEK0697	WLEK0697
445.963	149.116	267.891	89.204	147.771	47.245	120.119	48.132	150.709	60.859	76.473	30.909	74.236	37.025	125.34	44.359	3.9	0.155	0.472	0.037	0.189	0.116	19.34	15.817	10.361	4.363	3.52	0.382	9.906	2.334	1.616	0.842	49.789	5.515	4.478	1.437	10.955	3.321	82.867	66.25	8.576	2.511	0.008	0.089	0.07	0.255	0.004	0.063	0.729	0.566	1.238	0.554	1.956	0.241	0	0	1.78	0.459	0.769	0.422	0	0	0	0	1.506	0.764	0	0	0.997	0.063	0	0	2.968	0.24	0.944	0.334	0	0	0.96	0.791	0.216	0.412	16.938	0.061	16.35	0.065	16.358	0.063	7.25	0.1	7.754	0.086	7.348	0.089	1.775	0.151	1.328	0.139	1.301	0.138	1.246	0.152	0.801	0.097	0.726	0.109	0.0084	0.3289	0.0223	0.0533	0	0.1807	0.1318	0.2746	5.272	19589.9932	0.085714286	57.83828571	-0.362285714	0.074285714	0.062857143	0.057142857	0.074285714	0.062857143	0.068571429	0.022857143	0.04	0.017142857	4.3	7.7	WLEK0699	WLEK0699
409.988	144.36	257.334	84.065	144.881	47.852	112.454	42.343	133.11	54.357	75.726	33.175	57.383	28.933	103.072	44.719	3.889	0.322	0.483	0.059	0.185	0.141	16.817	16.967	10.493	5.797	3.359	0.524	8.891	2.615	1.138	1.087	50.628	6.795	4.345	1.47	10.857	3.698	70.864	60.295	7.11	2.606	0	0	0.046	0.209	0	0	0.958	0.708	1.311	0.585	1.278	0.656	0	0	1.872	0.688	0.821	0.384	0	0	0	0	1.229	0.864	0	0	0.992	0.094	0.061	0.239	2.944	0.334	0.805	0.397	0	0	0.81	0.899	0.223	0.426	16.92	0.054	16.307	0.054	16.317	0.053	7.193	0.107	7.787	0.105	7.46	0.102	1.673	0.152	1.154	0.111	1.12	0.11	1.185	0.155	0.931	0.145	0.874	0.156	0.0084	0.332	0.023	0.0524	0	0.1735	0.1444	0.2663	5.272	19557.9282	0.085714286	53.38571429	-0.354285714	0.074285714	0.062857143	0.068571429	0.08	0.051428571	0.068571429	0.022857143	0.034285714	0.017142857	2.5	4.3	WLEK0700	WLEK0700
381.974	139.936	247.802	82.02	144.526	53.675	103.275	43.486	136.549	59.233	78.523	40.575	58.026	32.49	104.542	45.41	3.869	0.291	0.461	0.061	0.147	0.12	11.131	11.853	16.207	5.381	3.367	0.453	8.07	2.137	1.577	0.9	52.414	7.089	3.9	1.274	9.629	2.854	60.902	56.902	7.369	2.342	0.008	0.089	0.38	0.488	0	0	0.335	0.572	1.992	1.002	1.677	0.555	0	0	1.837	0.484	0.955	0.209	0	0	0	0	0.577	0.71	0	0	0.967	0.181	0.007	0.083	2.852	0.463	0.544	0.498	0	0	0.75	0.912	0.382	0.486	16.964	0.065	16.322	0.062	16.335	0.063	7.259	0.161	7.82	0.138	7.48	0.138	1.674	0.139	1.185	0.129	1.154	0.122	1.671	0.241	1.046	0.196	1.062	0.212	0.0084	0.3387	0.0312	0.0537	0	0.1802	0.126	0.2618	5.293	19679.0648	0.091428571	60.29371429	-0.381714286	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.062857143	0.028571429	0.034285714	0.017142857	2.4	4.6	WLEK0702	WLEK0702
422.051	145.345	256.867	84.443	142.823	54.86	114.044	41.772	142.254	57.448	79.603	40.399	62.65	30.137	125.444	59.023	3.908	0.25	0.487	0.061	0.211	0.15	22.431	20.905	16.397	6.04	3.561	0.405	9.029	2.378	1.828	0.841	49.754	5.936	4.253	1.338	10.416	3.048	75.738	64.343	8.603	2.483	0.018	0.133	0.319	0.466	0	0	0.494	0.576	2.083	0.843	1.612	0.496	0	0	1.625	0.523	0.957	0.205	0	0	0	0	1.046	0.817	0	0	0.991	0.1	0.002	0.045	2.899	0.368	0.572	0.495	0	0	1.13	1.018	0.402	0.49	16.929	0.056	16.296	0.058	16.306	0.057	7.15	0.148	7.787	0.124	7.443	0.129	1.651	0.147	1.151	0.127	1.112	0.121	1.194	0.224	0.882	0.158	0.867	0.193	0.0083	0.3321	0.0277	0.061	0	0.1741	0.1353	0.2615	5.101	19664.0732	0.091428571	57.89257143	-0.355428571	0.074285714	0.062857143	0.062857143	0.068571429	0.062857143	0.068571429	0.028571429	0.04	0.017142857	2.8	5.6	WLEK0703	WLEK0703
380.437	128.188	238.78	73.481	142.528	46.851	96.252	33.73	125.514	46.862	78.916	35.19	46.599	21.084	86.227	36.12	3.893	0.25	0.488	0.059	0.11	0.119	7.595	11.137	12.619	5.297	3.246	0.42	8.027	2.092	0.939	1.101	53.77	5.874	3.701	1.085	9.198	2.801	50.005	45.464	6.77	2.362	0.001	0.032	0.193	0.395	0	0	0.678	0.661	1.664	0.71	1.461	0.556	0	0	2.04	0.734	0.651	0.477	0	0	0	0	0.773	0.562	0	0	0.986	0.122	0.038	0.191	2.916	0.354	0.782	0.414	0	0	0.573	0.789	0.283	0.462	16.925	0.046	16.29	0.053	16.3	0.052	7.244	0.105	7.764	0.093	7.45	0.093	1.695	0.108	1.2	0.083	1.171	0.083	1.41	0.222	0.806	0.098	0.742	0.101	0.0085	0.3352	0.0242	0.0558	0	0.1701	0.144	0.2622	5.293	19707.1411	0.091428571	60.83428571	-0.397142857	0.074285714	0.062857143	0.057142857	0.062857143	0.068571429	0.068571429	0.028571429	0.04	0.017142857	2.1	3.7	WLEK0705	WLEK0705
437.035	127.623	265.875	75.336	170.181	49.291	95.694	35.677	148.562	49.007	94.78	33.597	53.782	24.697	118.769	48.459	3.955	0.281	0.512	0.059	0.093	0.086	7.986	10.711	13.145	5.073	3.411	0.361	8.733	1.801	1.985	1.095	53.627	6.349	4.036	1.079	9.999	2.712	72.486	51.816	8.236	2.657	0	0	0.593	0.512	0	0	0.474	0.613	2.049	0.863	1.905	0.414	0	0	1.874	0.556	0.886	0.319	0	0	0	0	0.98	0.482	0	0	0.977	0.153	0.004	0.063	2.943	0.307	0.585	0.493	0	0	0.367	0.612	0.589	0.494	16.868	0.047	16.242	0.047	16.252	0.046	7.146	0.109	7.731	0.096	7.373	0.096	1.589	0.139	1.092	0.125	1.063	0.124	1.379	0.149	0.715	0.129	0.669	0.132	0.0084	0.3241	0.0252	0.0602	0	0.1684	0.1394	0.2743	5.101	19663.1282	0.091428571	57.22285714	-0.312	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.068571429	0.028571429	0.04	0.017142857	2.4	4.2	WLEK0706	WLEK0706
429.164	131.409	280.369	75.591	168.64	45.734	111.729	42.126	153.061	51.592	93.934	34.971	59.127	29.927	143.272	48.297	3.888	0.295	0.464	0.054	0.152	0.118	16.998	17.058	12.639	5.039	3.512	0.402	9.436	2.018	1.851	0.786	52.742	6.243	4.152	1.191	10.506	3.01	77.299	58.051	8.435	2.522	0.002	0.045	0.11	0.316	0	0	0.509	0.576	1.407	0.725	1.884	0.358	0	0	1.7	0.57	0.936	0.247	0	0	0	0	1.314	0.643	0	0	0.989	0.109	0.003	0.055	2.932	0.352	0.893	0.31	0	0	0.858	0.78	0.387	0.499	16.94	0.057	16.298	0.063	16.311	0.061	7.235	0.11	7.809	0.1	7.45	0.111	1.622	0.103	1.106	0.086	1.065	0.086	1.135	0.149	0.828	0.12	0.797	0.134	0.0082	0.3372	0.0262	0.0548	0	0.1807	0.1379	0.255	5.101	19585.9383	0.085714286	52.27314286	-0.369142857	0.074285714	0.062857143	0.062857143	0.08	0.057142857	0.068571429	0.022857143	0.034285714	0.017142857	1.9	2.1	WLEK0707	WLEK0707
459.675	134.303	294.782	80.644	169.609	54.909	125.172	39.844	150.003	50.264	95.524	38.633	54.478	24.695	133.601	54.401	3.892	0.245	0.473	0.056	0.182	0.115	15.862	14.426	17.391	4.971	3.479	0.351	8.766	2.037	2.06	0.855	48.059	5.333	4.426	1.149	10.769	2.715	94.489	70.388	8.329	2.992	0.007	0.083	0.527	0.521	0	0	0.514	0.587	2.777	1.009	1.191	0.436	0	0	1.955	0.515	0.97	0.173	0	0	0	0	1.077	0.557	0	0	0.976	0.156	0.022	0.147	2.825	0.443	0.792	0.407	0	0	0.87	0.809	0.589	0.504	16.909	0.054	16.273	0.059	16.275	0.059	7.083	0.136	7.622	0.145	7.281	0.137	1.705	0.109	1.182	0.102	1.162	0.106	1.437	0.178	0.858	0.128	0.776	0.148	0.0085	0.3307	0.0275	0.0612	0	0.1681	0.1478	0.2562	5.512	19571.0792	0.085714286	54.91257143	-0.285142857	0.074285714	0.068571429	0.068571429	0.08	0.057142857	0.068571429	0.022857143	0.04	0.017142857	1.7	2.7	WLEK0708	WLEK0708
342.956	151.684	216.882	90.889	115.041	52.788	101.841	45.98	113.801	59.103	66.56	38.773	47.241	28.398	87.099	48.675	3.85	0.344	0.462	0.066	0.207	0.149	13.771	14.683	14.032	6.409	3.232	0.517	7.501	2.988	0.847	1.133	48.416	7.385	3.728	1.789	9.387	3.94	54.227	61.682	6.375	2.425	0.001	0.032	0.047	0.212	0.001	0.032	0.639	0.672	1.711	0.798	1.126	0.8	0	0	1.585	0.667	0.538	0.499	0	0	0	0	0.901	0.934	0	0	0.968	0.179	0.124	0.33	2.732	0.517	0.926	0.263	0	0	0.591	0.766	0.218	0.42	16.959	0.095	16.342	0.096	16.35	0.097	7.322	0.19	7.905	0.184	7.606	0.19	1.726	0.156	1.243	0.145	1.221	0.148	1.424	0.29	0.969	0.231	0.924	0.271	0.0084	0.3285	0.0261	0.0519	0	0.1751	0.1393	0.2707	5.101	19618.0033	0.085714286	58.32342857	-0.378285714	0.074285714	0.062857143	0.057142857	0.074285714	0.062857143	0.068571429	0.022857143	0.04	0.017142857	2.2	4.1	WLEK0709	WLEK0709
457.814	147.156	280.29	85.928	159.957	50.579	120.333	42.909	156.879	54.738	92.011	36.204	64.868	27.676	141.083	59.98	3.928	0.275	0.496	0.057	0.192	0.127	20.445	17.803	12.153	5.087	3.467	0.43	9.675	2.338	1.553	0.958	50.247	5.733	4.313	1.28	10.81	3.262	87.171	67.36	8.34	2.613	0.005	0.071	0.278	0.448	0	0	0.816	0.692	1.832	0.988	1.863	0.387	0	0	1.91	0.698	0.886	0.319	0	0	0	0	1.205	0.741	0	0	0.989	0.109	0.014	0.117	2.944	0.325	0.803	0.399	0	0	0.88	0.909	0.388	0.487	16.908	0.062	16.265	0.065	16.278	0.063	7.208	0.098	7.817	0.11	7.486	0.112	1.637	0.138	1.083	0.088	1.05	0.089	1.256	0.195	0.802	0.117	0.753	0.129	0.0084	0.3326	0.0274	0.0611	0	0.1691	0.1388	0.2626	5.101	19628.0842	0.085714286	59.23942857	-0.324571429	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.068571429	0.028571429	0.04	0.017142857	1.9	3.4	WLEK0710	WLEK0710
437.985	127.695	270.19	74.083	152.041	48.755	118.149	39.832	136.277	49.274	80.674	34.981	55.604	27.88	122.108	52.491	3.922	0.173	0.48	0.055	0.153	0.119	14.686	16.13	14.736	5.259	3.357	0.314	8.61	1.931	1.351	0.82	48.641	5.041	4.091	1.1	10.561	2.614	81.737	54.433	7.908	2.527	0.002	0.045	0.077	0.267	0	0	0.74	0.628	2.266	0.683	1.507	0.531	0	0	1.801	0.63	0.898	0.304	0	0	0	0	1.116	0.605	0	0	0.992	0.094	0.008	0.089	2.964	0.236	0.704	0.457	0	0	0.604	0.805	0.564	0.498	16.953	0.056	16.342	0.06	16.349	0.058	7.232	0.109	7.802	0.098	7.461	0.098	1.764	0.152	1.238	0.127	1.204	0.126	1.388	0.268	0.783	0.093	0.73	0.106	0.0082	0.3355	0.0228	0.0521	0	0.1867	0.129	0.2657	5.091	19587.0323	0.085714286	58.13885714	-0.313142857	0.074285714	0.062857143	0.057142857	0.08	0.062857143	0.068571429	0.028571429	0.04	0.017142857	1.9	3.2	WLEK0711	WLEK0711
361.856	141.098	221.352	81.357	122.07	43.353	99.282	46.028	116.967	52.864	66.001	30.235	50.965	30.168	88.262	43.734	3.9	0.227	0.492	0.061	0.157	0.136	10.931	12.463	15.053	6.16	3.311	0.462	8.056	2.674	0.967	1.171	51.637	6.511	3.825	1.557	9.683	3.756	53.309	52.507	7.921	2.734	0	0	0.077	0.267	0	0	0.612	0.672	1.611	0.824	1.289	0.664	0	0	1.764	0.664	0.596	0.491	0	0	0	0	0.906	0.914	0	0	0.99	0.104	0.001	0.032	2.877	0.385	0.942	0.24	0	0	0.757	0.869	0.36	0.526	16.973	0.068	16.359	0.067	16.368	0.066	7.296	0.194	7.877	0.18	7.507	0.181	1.707	0.106	1.241	0.083	1.208	0.084	1.269	0.187	0.897	0.146	0.865	0.155	0.008	0.3316	0.0222	0.0531	0	0.1819	0.1348	0.2684	5.305	19595.013	0.085714286	55.90171429	-0.370857143	0.074285714	0.062857143	0.062857143	0.074285714	0.057142857	0.068571429	0.022857143	0.04	0.017142857	2.4	3.5	WLEK0713	WLEK0713
526.705	140.084	331.123	78.76	187.943	48.274	143.18	46.094	177.029	54.235	109.727	37.838	67.303	32.248	170.896	59.863	3.956	0.247	0.478	0.055	0.212	0.129	28.816	22.111	18.183	5.3	3.662	0.381	10.011	2.344	1.797	0.947	49.84	5.639	4.465	0.959	11.425	2.391	114.044	68.844	9.057	2.856	0	0	0.407	0.578	0	0	0.879	0.697	2.988	1.091	1.623	0.517	0	0	1.89	0.586	0.971	0.171	0	0	0.003	0.055	1.298	0.643	0	0	0.993	0.089	0.018	0.133	2.94	0.312	0.261	0.439	0	0	1.632	1.08	0.817	0.45	16.875	0.048	16.258	0.05	16.273	0.05	7.204	0.11	7.847	0.095	7.534	0.104	1.785	0.155	1.301	0.128	1.277	0.128	1.086	0.117	0.774	0.094	0.725	0.107	0.0081	0.3306	0.0271	0.0616	0	0.1649	0.1346	0.2731	5.512	19646.169	0.085714286	59.38285714	-0.333714286	0.074285714	0.068571429	0.057142857	0.068571429	0.068571429	0.068571429	0.022857143	0.045714286	0.017142857	3.0	5.2	WLEK0715	WLEK0715
451.634	134.444	275.608	81.592	161.038	54.602	114.569	35.149	153.711	50.351	95.286	39.312	58.425	21.915	128.994	56.801	3.963	0.181	0.49	0.05	0.16	0.104	15.402	14.953	17.017	4.778	3.518	0.35	9.08	2.26	1.932	0.932	48.612	4.673	3.961	1.051	9.766	2.543	78.321	63.233	7.942	2.598	0.002	0.045	0.422	0.504	0	0	0.39	0.527	2.398	0.839	1.577	0.636	0	0	1.795	0.429	0.869	0.339	0	0	0	0	1.031	0.547	0	0	0.991	0.1	0	0	2.949	0.263	0.778	0.416	0	0	1.064	0.96	0.46	0.501	16.85	0.045	16.203	0.048	16.212	0.046	7.158	0.114	7.731	0.104	7.383	0.11	1.606	0.105	1.071	0.075	1.035	0.072	1.506	0.167	0.74	0.123	0.74	0.135	0.0082	0.328	0.0238	0.0631	0	0.1707	0.14	0.2662	5.101	19662.1004	0.091428571	59.23942857	-0.330285714	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.068571429	0.034285714	0.04	0.017142857	1.6	2.8	WLEK0716	WLEK0716
424.36	121.442	278.692	72.379	168.711	52.106	109.981	30.362	140.177	51.967	95.007	40.525	45.17	25.288	136.223	50.278	3.901	0.133	0.453	0.05	0.179	0.118	19.467	17.136	15.988	4.925	3.471	0.307	8.742	1.94	1.819	0.902	48.872	4.288	3.869	0.982	9.678	2.402	72.13	53.12	7.337	2.451	0	0	0.194	0.398	0	0	0.451	0.546	2.316	0.769	1.434	0.502	0	0	1.633	0.513	0.883	0.323	0	0	0	0	1.193	0.614	0	0	0.997	0.063	0	0	2.932	0.286	0.842	0.366	0	0	0.813	0.787	0.349	0.477	16.912	0.06	16.267	0.063	16.276	0.063	7.18	0.104	7.755	0.105	7.412	0.101	1.723	0.117	1.159	0.105	1.126	0.1	1.327	0.226	0.723	0.097	0.691	0.115	0.0081	0.3371	0.0232	0.0539	0	0.185	0.1353	0.2574	5.101	19662.0559	0.085714286	57.83828571	-0.392	0.074285714	0.057142857	0.057142857	0.074285714	0.062857143	0.068571429	0.022857143	0.04	0.017142857	3.0	5.2	WLEK0717	WLEK0717
481.128	136.001	308.212	82.799	184.794	52.918	123.418	38.751	157.154	50.532	103.78	36.764	53.373	25.041	168.433	58.361	3.891	0.204	0.469	0.049	0.173	0.103	21.148	17.908	13.811	4.618	3.562	0.335	10.2	2.1	1.925	1.003	50.341	4.776	4.588	1.172	11.07	2.501	114.002	74.535	9.077	2.751	0	0	0.599	0.493	0.002	0.045	0.79	0.638	2.222	0.944	1.95	0.263	0	0	1.729	0.589	0.94	0.239	0	0	0	0	1.176	0.684	0	0	0.991	0.1	0.002	0.045	2.94	0.288	0.963	0.191	0	0	0.84	0.817	0.695	0.467	16.88	0.049	16.231	0.049	16.24	0.048	7.28	0.108	7.804	0.107	7.476	0.111	1.54	0.112	0.958	0.08	0.928	0.08	1.339	0.124	0.632	0.078	0.594	0.09	0.0084	0.3324	0.0246	0.0625	0	0.1737	0.1387	0.2597	5.293	19679.0648	0.091428571	60.29371429	-0.381714286	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.062857143	0.028571429	0.034285714	0.017142857	2.2	3.7	WLEK0719	WLEK0719
401.581	140.508	256.07	85.783	151.185	53.227	104.885	41.628	131.744	50.903	84.282	37.813	47.462	23.72	116.191	49.592	3.899	0.329	0.474	0.061	0.147	0.121	12.359	13.129	15.37	5.653	3.392	0.432	8.449	2.128	1.844	0.97	50.384	6.66	3.903	1.188	9.724	3.002	66.511	54.772	7.498	2.685	0.003	0.055	0.389	0.492	0	0	0.325	0.527	2.058	1.038	1.729	0.501	0	0	1.798	0.544	0.907	0.292	0	0	0	0	0.873	0.651	0	0	0.979	0.147	0.002	0.045	2.834	0.508	0.831	0.376	0	0	0.561	0.713	0.501	0.516	16.861	0.063	16.251	0.067	16.261	0.067	7.172	0.144	7.7	0.136	7.366	0.142	1.642	0.12	1.11	0.1	1.084	0.101	1.509	0.334	0.863	0.17	0.81	0.197	0.0084	0.3359	0.0256	0.0608	0	0.1716	0.1372	0.2605	5.272	19601.1019	0.085714286	56.73771429	-0.290285714	0.074285714	0.062857143	0.057142857	0.08	0.068571429	0.068571429	0.022857143	0.04	0.017142857	2.6	4.9	WLEK0721	WLEK0721
484.163	152.181	300.938	93.872	170.967	56.253	129.971	45.824	163.008	58.552	95.932	40.092	67.076	28.798	155.706	61.111	3.884	0.363	0.468	0.062	0.205	0.132	24.991	21.264	12.728	5.19	3.531	0.453	9.967	2.197	1.978	0.91	49.782	6.485	4.65	1.326	11.281	3.077	105.996	77.704	9.361	2.961	0.012	0.109	0.391	0.49	0	0	0.683	0.696	1.842	0.895	1.846	0.412	0	0	1.91	0.517	0.961	0.196	0	0	0	0	1.309	0.689	0	0	0.991	0.1	0.003	0.055	2.91	0.39	0.883	0.323	0	0	0.984	0.899	0.436	0.5	16.956	0.058	16.307	0.056	16.322	0.056	7.134	0.155	7.714	0.141	7.337	0.162	1.625	0.128	1.159	0.124	1.123	0.124	1.283	0.211	0.845	0.132	0.812	0.147	0.0084	0.3348	0.0255	0.0609	0	0.1734	0.1353	0.2617	5.101	19662.1004	0.091428571	59.23942857	-0.330285714	0.074285714	0.062857143	0.057142857	0.068571429	0.068571429	0.068571429	0.034285714	0.04	0.017142857	2.1	3.6	WLEK0722	WLEK0722
502.392	134.266	312.176	68.741	163.622	42.241	148.553	38.205	170.355	51.826	94.782	33.176	75.573	30.69	149.736	47.43	3.949	0.162	0.474	0.049	0.271	0.11	29.728	16.942	14.787	4.963	3.714	0.312	10.828	2.366	1.331	0.798	46.073	4.552	4.722	0.997	11.469	2.415	103.897	60.164	8.223	2.362	0	0	0.093	0.29	0.002	0.045	1.173	0.684	2.166	0.627	1.632	0.497	0	0	1.431	0.54	0.936	0.247	0	0	0	0	1.475	0.69	0	0	0.993	0.089	0.003	0.055	2.893	0.352	0.937	0.245	0	0	1.687	0.928	0.414	0.507	16.866	0.045	16.228	0.051	16.236	0.05	7.396	0.129	7.909	0.101	7.583	0.102	1.604	0.093	1.077	0.076	1.043	0.075	1.083	0.125	0.759	0.103	0.734	0.137	0.0084	0.3265	0.0246	0.0545	0	0.1728	0.1359	0.2773	5.293	19655.0865	0.085714286	60.18628571	-0.380571429	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.068571429	0.022857143	0.034285714	0.017142857	2.5	4.2	WLEK0727	WLEK0727
